"Conservative_1"	"Conservative_2"	"Conservative_3"	"Conservative_4"	"Conservative_5"	"Conservative_6"	"Pressure"	"Temperature"	"Pressure_Coefficient"	"Mach"	"Laminar_Viscosity"	"Skin_Friction_Coefficient_X"	"Skin_Friction_Coefficient_Y"	"Skin_Friction_Coefficient_Z"	"Heat_Flux"	"Y_Plus"	"Eddy_Viscosity"	"Points:0"	"Points:1"	"Points:2"
1.1366	324.05	0.054256	17.592	2.814e+005	4.7278e-005	94029	288.19	0.0010361	0.83897	1.7895e-005	0	0	0	0	0	3.7798e-006	-1.2967	0.78242	1.4285
1.1366	324.05	0.030475	17.577	2.8139e+005	4.7276e-005	94025	288.19	0.00094504	0.83902	1.7895e-005	0	0	0	0	0	3.7787e-006	-1.3677	0.54196	1.5301
1.1363	324.1	0.010708	17.403	2.8134e+005	4.7258e-005	93997	288.16	0.00035341	0.83931	1.7894e-005	0	0	0	0	0	3.7707e-006	-2.2927	1.1545	2.4553
1.1364	324.09	0.011283	17.396	2.8135e+005	4.7259e-005	94000	288.17	0.00041421	0.83928	1.7894e-005	0	0	0	0	0	3.7713e-006	-2.4267	1.1405	2.3276
1.1367	324.04	0.078029	17.582	2.8142e+005	4.7283e-005	94039	288.2	0.0012523	0.83886	1.7895e-005	0	0	0	0	0	3.7819e-006	-1.2988	0.99787	1.2559
1.1367	324.04	0.051339	17.568	2.8142e+005	4.7282e-005	94037	288.2	0.0012088	0.83888	1.7895e-005	0	0	0	0	0	3.7815e-006	-1.3778	0.77626	1.3443
1.1364	324.09	0.017296	17.4	2.8135e+005	4.726e-005	94003	288.17	0.00046955	0.83925	1.7894e-005	0	0	0	0	0	3.7718e-006	-2.3571	1.4658	2.1617
1.1364	324.09	0.017598	17.393	2.8136e+005	4.726e-005	94005	288.17	0.00051287	0.83923	1.7894e-005	0	0	0	0	0	3.7722e-006	-2.478	1.4469	2.0329
1.1368	324.03	0.10173	17.571	2.8143e+005	4.7286e-005	94046	288.2	0.0014036	0.83878	1.7896e-005	0	0	0	0	0	3.7834e-006	-1.2889	1.1938	1.094
1.1368	324.03	0.073787	17.56	2.8143e+005	4.7285e-005	94046	288.2	0.0014014	0.83879	1.7896e-005	0	0	0	0	0	3.7834e-006	-1.3706	0.98912	1.1719
1.1364	324.08	0.024363	17.396	2.8136e+005	4.7262e-005	94007	288.17	0.00056597	0.83921	1.7894e-005	0	0	0	0	0	3.7727e-006	-2.3967	1.7451	1.8822
1.1364	324.08	0.024276	17.389	2.8136e+005	4.7262e-005	94009	288.17	0.00059767	0.83919	1.7894e-005	0	0	0	0	0	3.773e-006	-2.5054	1.7217	1.7549
1.1368	324.02	0.12434	17.559	2.8144e+005	4.7288e-005	94051	288.21	0.0015003	0.83873	1.7896e-005	0	0	0	0	0	3.7844e-006	-1.2717	1.3719	0.94161
1.1368	324.02	0.096481	17.551	2.8144e+005	4.7288e-005	94052	288.21	0.0015362	0.83872	1.7896e-005	0	0	0	0	0	3.7847e-006	-1.3524	1.1825	1.0115
1.1365	324.08	0.031637	17.392	2.8137e+005	4.7263e-005	94011	288.18	0.00065064	0.83916	1.7894e-005	0	0	0	0	0	3.7736e-006	-2.4188	1.9953	1.6177
1.1365	324.08	0.031287	17.385	2.8137e+005	4.7264e-005	94012	288.18	0.00067538	0.83915	1.7894e-005	0	0	0	0	0	3.7738e-006	-2.5161	1.9678	1.4939
1.1368	324.02	0.14535	17.548	2.8144e+005	4.7289e-005	94053	288.21	0.0015519	0.8387	1.7896e-005	0	0	0	0	0	3.7851e-006	-1.2506	1.5338	0.79825
1.1369	324.02	0.11862	17.542	2.8145e+005	4.729e-005	94056	288.21	0.0016227	0.83868	1.7896e-005	0	0	0	0	0	3.7856e-006	-1.3279	1.3582	0.8617
1.1365	324.07	0.039252	17.388	2.8138e+005	4.7265e-005	94015	288.18	0.00072973	0.83912	1.7894e-005	0	0	0	0	0	3.7744e-006	-2.4295	2.2186	1.3689
1.1365	324.07	0.038752	17.382	2.8138e+005	4.7265e-005	94016	288.18	0.00075146	0.83911	1.7894e-005	0	0	0	0	0	3.7746e-006	-2.5161	2.1878	1.2505
1.1352	324.19	0.21072	17.747	2.811e+005	4.7211e-005	93868	288.05	-0.0024305	0.84059	1.7888e-005	0	0	0	0	0	3.7457e-006	-0.36759	2.2977	1.1022
1.1362	324.11	0.062973	17.442	2.8132e+005	4.7255e-005	93983	288.15	4.5405e-005	0.83947	1.7893e-005	0	0	0	0	0	3.7685e-006	-1.3061	3.297	1.6166
1.1361	324.12	0.058287	17.448	2.8131e+005	4.7252e-005	93975	288.15	-0.00012478	0.83956	1.7893e-005	0	0	0	0	0	3.7669e-006	-1.1895	3.3409	1.6705
1.1361	324.12	0.052167	17.452	2.813e+005	4.7249e-005	93971	288.14	-0.00021984	0.8396	1.7893e-005	0	0	0	0	0	3.7657e-006	-1.23	3.0906	1.8891
1.1361	324.08	0.25395	17.614	2.8129e+005	4.7256e-005	93973	288.14	-0.00016681	0.83948	1.7893e-005	0	0	0	0	0	3.7682e-006	-0.68467	2.3192	0.78964
1.1355	324.15	0.23127	17.697	2.8116e+005	4.7225e-005	93901	288.08	-0.0017334	0.84024	1.789e-005	0	0	0	0	0	3.7528e-006	-0.40625	2.439	0.93099
1.1353	324.18	0.21649	17.718	2.8112e+005	4.7216e-005	93878	288.06	-0.0022259	0.84048	1.7889e-005	0	0	0	0	0	3.7481e-006	-0.33243	2.4674	0.96215
1.1365	324.09	0.069869	17.396	2.8137e+005	4.7268e-005	94011	288.18	0.00065676	0.83918	1.7894e-005	0	0	0	0	0	3.7749e-006	-1.8129	3.2701	1.1222
1.1364	324.09	0.068826	17.403	2.8137e+005	4.7266e-005	94009	288.17	0.00059632	0.83921	1.7894e-005	0	0	0	0	0	3.7744e-006	-1.7108	3.323	1.1821
1.1364	324.09	0.06669	17.411	2.8136e+005	4.7264e-005	94007	288.17	0.00055063	0.83923	1.7894e-005	0	0	0	0	0	3.7734e-006	-1.7503	3.1104	1.3698
1.1362	324.11	0.066105	17.437	2.8133e+005	4.7258e-005	93987	288.16	0.00013409	0.83943	1.7893e-005	0	0	0	0	0	3.7698e-006	-1.2696	3.5281	1.3942
1.1331	324.46	-0.27006	17.757	2.8064e+005	4.7118e-005	93621	287.83	-0.0077671	0.84319	1.7878e-005	0	0	0	0	0	3.6975e-006	0.334	2.4888	1.3516
1.133	324.47	-0.36364	17.729	2.8062e+005	4.7114e-005	93608	287.82	-0.0080376	0.84332	1.7877e-005	0	0	0	0	0	3.6955e-006	0.41331	2.505	1.3719
1.1353	324.22	-0.10284	17.465	2.8112e+005	4.7215e-005	93874	288.06	-0.0022976	0.8406	1.7889e-005	0	0	0	0	0	3.7474e-006	-0.11582	3.6573	2.0347
1.1335	324.4	-1.6855	18.429	2.8074e+005	4.714e-005	93667	287.87	-0.0067787	0.8428	1.7879e-005	0	0	0	0	0	3.7082e-006	1.1371	2.2967	0.60058
1.136	324	-0.49244	19.224	2.813e+005	4.7733e-005	93975	288.17	-0.00012419	0.83955	1.7894e-005	0	0	0	0	0	3.9121e-006	5.6413	2.3932	0.61532
1.1361	323.97	-0.65898	19.174	2.813e+005	4.7546e-005	93978	288.18	-6.0272e-005	0.83945	1.7894e-005	0	0	0	0	0	3.8548e-006	4.4162	2.3782	0.58958
1.1359	323.96	-0.086832	19.179	2.8129e+005	4.757e-005	93974	288.2	-0.00014864	0.83949	1.7895e-005	0	0	0	0	0	3.8596e-006	5.6413	2.4732	0.4677
1.136	324.11	0.43416	21.134	2.8132e+005	5.0592e-005	93956	288.13	-0.00054112	0.84023	1.7892e-005	0	0	0	0	0	4.8706e-006	5.6413	1.9393	0.28427
1.1345	324.28	-0.5854	17.824	2.8095e+005	4.7184e-005	93788	287.98	-0.0041719	0.84146	1.7885e-005	0	0	0	0	0	3.7312e-006	1.0323	3.1228	0.84376
1.1346	324.27	-0.62238	17.826	2.8098e+005	4.719e-005	93801	287.99	-0.0038814	0.84132	1.7885e-005	0	0	0	0	0	3.734e-006	1.0993	3.1309	0.84891
1.1344	324.29	-0.79595	17.738	2.8093e+005	4.7186e-005	93778	287.97	-0.00438	0.84155	1.7884e-005	0	0	0	0	0	3.731e-006	1.1206	2.9762	1.0845
1.1361	324.09	-0.61018	18.06	2.8128e+005	4.7316e-005	93964	288.13	-0.00035662	0.83965	1.7892e-005	0	0	0	0	0	3.7859e-006	4.6369	3.1507	1.0938
1.1359	323.96	-0.39997	18.114	2.8125e+005	4.7409e-005	93964	288.16	-0.00036213	0.83935	1.7894e-005	0	0	0	0	0	3.8117e-006	4.5782	3.2802	0.85012
1.136	324.04	-0.44624	18.057	2.8127e+005	4.7349e-005	93963	288.15	-0.00037894	0.83953	1.7893e-005	0	0	0	0	0	3.7947e-006	5.6413	3.2478	1.0123
1.1334	324.33	-1.1644	18.566	2.8071e+005	4.7203e-005	93663	287.88	-0.0068675	0.84268	1.788e-005	0	0	0	0	0	3.7255e-006	1.0768	2.3962	0.42658
1.1337	324.3	-1.2003	18.578	2.8077e+005	4.7216e-005	93693	287.91	-0.0062208	0.84236	1.7881e-005	0	0	0	0	0	3.7319e-006	1.1154	2.3998	0.42853
1.1347	324.16	-0.37665	17.858	2.8098e+005	4.7282e-005	93815	288.02	-0.0035809	0.84097	1.7886e-005	0	0	0	0	0	3.7619e-006	1.0132	3.2624	0.59284
1.1368	324.02	0.16419	17.535	2.8144e+005	4.729e-005	94053	288.21	0.0015636	0.83869	1.7896e-005	0	0	0	0	0	3.7854e-006	-1.2284	1.6812	0.66365
1.1369	324.01	0.13948	17.533	2.8145e+005	4.7291e-005	94058	288.21	0.0016669	0.83865	1.7896e-005	0	0	0	0	0	3.7862e-006	-1.3002	1.5182	0.72166
1.1365	324.07	0.047531	17.385	2.8138e+005	4.7267e-005	94018	288.18	0.0008074	0.83908	1.7895e-005	0	0	0	0	0	3.7752e-006	-2.4335	2.4176	1.1366
1.1365	324.07	0.046945	17.379	2.8138e+005	4.7267e-005	94019	288.18	0.00083006	0.83907	1.7895e-005	0	0	0	0	0	3.7754e-006	-2.5101	2.3843	1.025
1.1369	324.01	0.17452	17.514	2.8145e+005	4.7293e-005	94057	288.21	0.0016411	0.83865	1.7896e-005	0	0	0	0	0	3.7866e-006	-1.2455	1.7966	0.46946
1.1369	324.01	0.15836	17.524	2.8145e+005	4.7292e-005	94059	288.21	0.0016722	0.83864	1.7896e-005	0	0	0	0	0	3.7865e-006	-1.272	1.6639	0.59094
1.1369	324.01	0.15328	17.513	2.8146e+005	4.7294e-005	94063	288.22	0.0017701	0.8386	1.7896e-005	0	0	0	0	0	3.7875e-006	-1.3112	1.6479	0.51587
1.1366	324.06	0.056239	17.378	2.8139e+005	4.7269e-005	94023	288.19	0.00091441	0.83902	1.7895e-005	0	0	0	0	0	3.7762e-006	-2.5022	2.5594	0.81805
1.1365	324.07	0.046669	17.374	2.8139e+005	4.7267e-005	94020	288.18	0.00084752	0.83906	1.7895e-005	0	0	0	0	0	3.7755e-006	-2.5798	2.3532	0.90973
1.1366	324.06	0.055613	17.374	2.8139e+005	4.7269e-005	94025	288.19	0.00093828	0.83901	1.7895e-005	0	0	0	0	0	3.7764e-006	-2.5624	2.5271	0.71122
1.1365	324.06	0.057011	17.382	2.8139e+005	4.7268e-005	94022	288.19	0.00088646	0.83904	1.7895e-005	0	0	0	0	0	3.776e-006	-2.4349	2.5943	0.92156
1.1372	323.97	0.19213	17.452	2.8153e+005	4.731e-005	94099	288.25	0.0025458	0.83821	1.7898e-005	0	0	0	0	0	3.7954e-006	-1.2794	1.7791	-0.39822
1.1371	323.98	0.20075	17.463	2.815e+005	4.7306e-005	94086	288.24	0.0022634	0.83835	1.7897e-005	0	0	0	0	0	3.793e-006	-1.2517	1.8983	-0.29092
1.1372	323.97	0.183	17.454	2.8152e+005	4.7309e-005	94095	288.25	0.0024681	0.83825	1.7898e-005	0	0	0	0	0	3.7947e-006	-1.309	1.7626	-0.3245
1.1369	324.01	0.1822	17.5	2.8145e+005	4.7294e-005	94059	288.21	0.0016742	0.83864	1.7896e-005	0	0	0	0	0	3.7871e-006	-1.2517	1.8983	0.29115
1.1369	324.01	0.16921	17.506	2.8146e+005	4.7295e-005	94062	288.22	0.0017374	0.83861	1.7896e-005	0	0	0	0	0	3.7876e-006	-1.2794	1.7791	0.3985
1.1369	324.01	0.16459	17.498	2.8147e+005	4.7297e-005	94066	288.22	0.0018304	0.83857	1.7896e-005	0	0	0	0	0	3.7885e-006	-1.3091	1.7626	0.32476
1.1367	324.04	0.072082	17.352	2.8142e+005	4.7274e-005	94038	288.2	0.0012189	0.83886	1.7895e-005	0	0	0	0	0	3.7791e-006	-2.496	2.7145	-0.63014
1.1367	324.04	0.07051	17.353	2.8141e+005	4.7274e-005	94037	288.2	0.0012098	0.83886	1.7895e-005	0	0	0	0	0	3.7789e-006	-2.5475	2.6818	-0.53268
1.1366	324.05	0.060653	17.354	2.8141e+005	4.7272e-005	94033	288.19	0.0011315	0.83891	1.7895e-005	0	0	0	0	0	3.7782e-006	-2.6153	2.4975	-0.60075
1.1367	324.04	0.068419	17.354	2.8141e+005	4.7273e-005	94037	288.2	0.0011981	0.83887	1.7895e-005	0	0	0	0	0	3.7787e-006	-2.5914	2.6523	-0.43199
1.1366	324.06	0.062944	17.374	2.814e+005	4.7271e-005	94030	288.19	0.0010463	0.83896	1.7895e-005	0	0	0	0	0	3.7774e-006	-2.5475	2.6818	0.53291
1.1366	324.06	0.0552	17.369	2.8139e+005	4.7269e-005	94025	288.19	0.00095752	0.839	1.7895e-005	0	0	0	0	0	3.7766e-006	-2.6153	2.4976	0.60101
1.1366	324.05	0.060814	17.371	2.814e+005	4.7271e-005	94031	288.19	0.001078	0.83894	1.7895e-005	0	0	0	0	0	3.7776e-006	-2.5914	2.6523	0.4322
1.1366	324.06	0.064938	17.377	2.814e+005	4.727e-005	94028	288.19	0.0010088	0.83898	1.7895e-005	0	0	0	0	0	3.7771e-006	-2.496	2.7146	0.6304
1.137	324	0.20416	17.468	2.8148e+005	4.7301e-005	94072	288.23	0.0019684	0.83849	1.7897e-005	0	0	0	0	0	3.7903e-006	-1.2293	2.0068	-0.19495
1.1371	323.99	0.19121	17.464	2.815e+005	4.7305e-005	94083	288.23	0.0022075	0.83838	1.7897e-005	0	0	0	0	0	3.7926e-006	-1.2759	1.8812	-0.22172
1.1368	324.02	0.18969	17.495	2.8144e+005	4.7292e-005	94054	288.21	0.0015674	0.83869	1.7896e-005	0	0	0	0	0	3.786e-006	-1.2293	2.0068	0.19513
1.1369	324.01	0.17722	17.493	2.8146e+005	4.7296e-005	94063	288.22	0.0017697	0.83859	1.7896e-005	0	0	0	0	0	3.7881e-006	-1.2759	1.8812	0.22194
1.1367	324.04	0.077279	17.349	2.8142e+005	4.7274e-005	94041	288.2	0.0012999	0.83883	1.7895e-005	0	0	0	0	0	3.7794e-006	-2.5375	2.8186	-0.37575
1.1367	324.04	0.069041	17.349	2.8142e+005	4.7274e-005	94042	288.2	0.0013183	0.83882	1.7895e-005	0	0	0	0	0	3.7795e-006	-2.5724	2.7906	-0.28548
1.1367	324.06	0.064939	17.381	2.8142e+005	4.7272e-005	94036	288.2	0.0011954	0.83891	1.7895e-005	0	0	0	0	0	3.7786e-006	-2.5375	2.8186	0.37591
1.1367	324.05	0.057221	17.377	2.8142e+005	4.7273e-005	94039	288.2	0.0012546	0.83888	1.7895e-005	0	0	0	0	0	3.7791e-006	-2.5724	2.7906	0.28564
1.137	323.98	0.28778	17.525	2.8148e+005	4.7304e-005	94078	288.23	0.0020828	0.8384	1.7897e-005	0	0	0	0	0	3.7919e-006	-0.94658	2.3018	-0.48756
1.137	324	0.19422	17.471	2.8148e+005	4.73e-005	94071	288.23	0.0019328	0.83851	1.7897e-005	0	0	0	0	0	3.79e-006	-1.2472	1.9908	-0.13119
1.1368	324.01	0.19742	17.482	2.8144e+005	4.7294e-005	94053	288.21	0.0015626	0.83866	1.7896e-005	0	0	0	0	0	3.7864e-006	-1.224	2.0942	-0.05567
1.137	324	0.19228	17.476	2.8147e+005	4.73e-005	94068	288.22	0.0018837	0.83854	1.7897e-005	0	0	0	0	0	3.7896e-006	-1.259	1.9785	-0.065168
1.1368	324.01	0.19871	17.481	2.8143e+005	4.7289e-005	94048	288.21	0.0014385	0.83873	1.7896e-005	0	0	0	0	0	3.7845e-006	-1.224	2.0942	0.055798
1.1369	324.01	0.1861	17.489	2.8145e+005	4.7294e-005	94058	288.22	0.0016657	0.83864	1.7896e-005	0	0	0	0	0	3.787e-006	-1.2473	1.9908	0.13137
1.1369	324.01	0.18858	17.482	2.8146e+005	4.7296e-005	94062	288.22	0.0017522	0.83861	1.7896e-005	0	0	0	0	0	3.7879e-006	-1.259	1.9785	0.065333
1.1365	324.03	0.24563	17.51	2.8137e+005	4.7278e-005	94018	288.18	0.00079866	0.83901	1.7895e-005	0	0	0	0	0	3.7787e-006	-0.94656	2.3018	0.48787
1.1362	324.06	0.25496	17.563	2.8131e+005	4.7263e-005	93986	288.15	0.00011784	0.83934	1.7893e-005	0	0	0	0	0	3.7713e-006	-0.72031	2.433	0.63447
1.1361	324.08	0.25466	17.581	2.8129e+005	4.7257e-005	93975	288.14	-0.00013856	0.83946	1.7893e-005	0	0	0	0	0	3.7686e-006	-0.65617	2.4667	0.66752
1.1367	324.04	0.092291	17.357	2.8142e+005	4.7276e-005	94038	288.2	0.0012315	0.83886	1.7895e-005	0	0	0	0	0	3.7798e-006	-2.175	3.0632	-0.85541
1.1367	324.04	0.095268	17.377	2.8141e+005	4.7277e-005	94035	288.2	0.0011563	0.83889	1.7895e-005	0	0	0	0	0	3.7797e-006	-2.1428	3.2378	-0.71414
1.1367	324.04	0.098039	17.375	2.8141e+005	4.7276e-005	94034	288.2	0.0011475	0.83889	1.7895e-005	0	0	0	0	0	3.7795e-006	-2.2186	3.1852	-0.65394
1.1368	324.05	0.068981	17.341	2.8144e+005	4.7273e-005	94050	288.21	0.0014801	0.83878	1.7896e-005	0	0	0	0	0	3.78e-006	-2.5346	2.939	-0.24175
1.1368	324.04	0.047815	17.345	2.8145e+005	4.7274e-005	94054	288.21	0.0015699	0.83873	1.7896e-005	0	0	0	0	0	3.7807e-006	-2.5603	2.9144	-0.16296
1.1367	324.04	0.060969	17.351	2.8142e+005	4.7274e-005	94042	288.2	0.0013182	0.83882	1.7895e-005	0	0	0	0	0	3.7796e-006	-2.5986	2.7679	-0.19211
1.1368	324.03	0.039958	17.354	2.8144e+005	4.7274e-005	94051	288.21	0.0015065	0.83871	1.7896e-005	0	0	0	0	0	3.7805e-006	-2.5764	2.8975	-0.081529
1.1368	324.04	0.039038	17.383	2.8145e+005	4.7271e-005	94052	288.21	0.0015396	0.83874	1.7896e-005	0	0	0	0	0	3.7795e-006	-2.5603	2.9145	0.16306
1.1367	324.05	0.052866	17.371	2.8142e+005	4.7274e-005	94040	288.2	0.0012807	0.83886	1.7895e-005	0	0	0	0	0	3.7796e-006	-2.5987	2.7679	0.19225
1.1368	324.03	0.039338	17.367	2.8144e+005	4.7271e-005	94050	288.21	0.0014899	0.83874	1.7896e-005	0	0	0	0	0	3.7796e-006	-2.5764	2.8975	0.081631
1.1368	324.05	0.055533	17.395	2.8144e+005	4.7269e-005	94046	288.2	0.0014041	0.83883	1.7896e-005	0	0	0	0	0	3.7783e-006	-2.5346	2.939	0.24186
1.1366	324.08	0.082704	17.359	2.8139e+005	4.7271e-005	94023	288.18	0.00089911	0.83906	1.7895e-005	0	0	0	0	0	3.7769e-006	-2.2185	3.1853	0.65418
1.1365	324.08	0.077469	17.36	2.8139e+005	4.7271e-005	94021	288.18	0.00086455	0.83908	1.7895e-005	0	0	0	0	0	3.7768e-006	-2.1428	3.2379	0.71442
1.1365	324.07	0.076159	17.379	2.8139e+005	4.727e-005	94021	288.18	0.00086634	0.83907	1.7895e-005	0	0	0	0	0	3.7765e-006	-2.1749	3.0633	0.85577
1.1365	324.08	0.065273	17.385	2.8138e+005	4.7269e-005	94014	288.18	0.00070123	0.83915	1.7894e-005	0	0	0	0	0	3.7757e-006	-1.7839	3.4641	0.93421
1.1369	324	0.28919	17.549	2.8146e+005	4.7299e-005	94063	288.22	0.0017778	0.83857	1.7896e-005	0	0	0	0	0	3.7892e-006	-0.93023	2.4258	-0.39197
1.1369	324.01	0.28049	17.542	2.8146e+005	4.7299e-005	94062	288.21	0.0017493	0.8386	1.7896e-005	0	0	0	0	0	3.7892e-006	-0.97799	2.3923	-0.36029
1.1368	324.03	0.25536	17.518	2.8145e+005	4.7297e-005	94054	288.21	0.0015768	0.83871	1.7896e-005	0	0	0	0	0	3.7877e-006	-1.0975	2.3021	-0.25701
1.1366	324.05	0.23767	17.47	2.814e+005	4.7279e-005	94028	288.19	0.0010101	0.83897	1.7895e-005	0	0	0	0	0	3.7801e-006	-1.0975	2.3021	0.25715
1.1366	324.06	0.24695	17.472	2.8139e+005	4.7276e-005	94021	288.18	0.00086483	0.83904	1.7894e-005	0	0	0	0	0	3.7784e-006	-0.97796	2.3924	0.3605
1.1365	324.06	0.24972	17.478	2.8138e+005	4.7273e-005	94017	288.18	0.00077765	0.83907	1.7894e-005	0	0	0	0	0	3.7774e-006	-0.93019	2.4259	0.39221
1.1366	324.05	0.10678	17.4	2.814e+005	4.7275e-005	94030	288.19	0.0010554	0.83894	1.7895e-005	0	0	0	0	0	3.7786e-006	-2.2013	3.341	-0.51607
1.1367	324.05	0.10284	17.358	2.8142e+005	4.7274e-005	94037	288.2	0.001214	0.83887	1.7895e-005	0	0	0	0	0	3.7792e-006	-2.4079	3.0449	-0.45979
1.1366	324.07	0.1435	17.372	2.8141e+005	4.7273e-005	94032	288.19	0.0011103	0.83897	1.7895e-005	0	0	0	0	0	3.7785e-006	-2.3884	3.188	-0.36626
1.1367	324.08	0.14657	17.346	2.8142e+005	4.7271e-005	94037	288.19	0.0012045	0.83896	1.7895e-005	0	0	0	0	0	3.7784e-006	-2.4378	3.1444	-0.31216
1.1372	324.13	0.03148	17.316	2.8154e+005	4.7275e-005	94086	288.22	0.0022635	0.83868	1.7896e-005	0	0	0	0	0	3.7848e-006	-2.5567	3.0258	-0.066686
1.1371	324.12	0.031957	17.41	2.8154e+005	4.7267e-005	94085	288.23	0.0022391	0.83868	1.7897e-005	0	0	0	0	0	3.782e-006	-2.5567	3.0258	0.066752
1.1366	324.1	0.14423	17.392	2.8142e+005	4.7256e-005	94031	288.19	0.0010687	0.83906	1.7895e-005	0	0	0	0	0	3.7733e-006	-2.4378	3.1444	0.31225
1.1366	324.1	0.13658	17.365	2.8141e+005	4.7259e-005	94027	288.19	0.00099309	0.83908	1.7895e-005	0	0	0	0	0	3.7741e-006	-2.3884	3.188	0.36636
1.1366	324.07	0.091023	17.376	2.8141e+005	4.7269e-005	94029	288.19	0.0010456	0.839	1.7895e-005	0	0	0	0	0	3.7771e-006	-2.4079	3.0449	0.45995
1.1366	324.09	0.094439	17.336	2.814e+005	4.7268e-005	94024	288.19	0.00093189	0.83908	1.7895e-005	0	0	0	0	0	3.7761e-006	-2.2013	3.3411	0.51624
1.1367	323.97	0.26435	17.544	2.814e+005	4.7285e-005	94040	288.21	0.001278	0.83869	1.7896e-005	0	0	0	0	0	3.7822e-006	-1.0961	2.4061	-0.18902
1.1366	323.96	0.26331	17.532	2.8139e+005	4.7285e-005	94035	288.21	0.0011732	0.8387	1.7896e-005	0	0	0	0	0	3.7815e-006	-1.1278	2.3773	-0.16238
1.1364	323.93	0.2187	17.466	2.8133e+005	4.7269e-005	94010	288.2	0.000627	0.83882	1.7895e-005	0	0	0	0	0	3.7734e-006	-1.2045	2.2936	-0.035535
1.1363	323.94	0.23073	17.479	2.8132e+005	4.7261e-005	94005	288.19	0.00051769	0.83889	1.7895e-005	0	0	0	0	0	3.7707e-006	-1.2045	2.2936	0.035584
1.1365	323.95	0.27922	17.428	2.8135e+005	4.7286e-005	94021	288.2	0.0008554	0.83877	1.7895e-005	0	0	0	0	0	3.7801e-006	-1.1278	2.3774	0.16246
1.1365	323.95	0.27846	17.417	2.8136e+005	4.7289e-005	94022	288.2	0.00088753	0.83877	1.7895e-005	0	0	0	0	0	3.7811e-006	-1.0961	2.4061	0.1891
1.1365	324.05	0.18588	17.421	2.8138e+005	4.7264e-005	94017	288.18	0.00078546	0.83905	1.7895e-005	0	0	0	0	0	3.7741e-006	-2.4353	3.2689	-0.22576
1.1369	323.73	-0.090739	17.111	2.8145e+005	4.7223e-005	94092	288.3	0.0023862	0.8377	1.79e-005	0	0	0	0	0	3.7638e-006	-2.5581	3.1351	-0.051074
1.1366	323.71	-0.19614	17.348	2.8135e+005	4.7183e-005	94049	288.27	0.0014591	0.83799	1.7899e-005	0	0	0	0	0	3.7482e-006	-2.5638	3.1265	1.7344e-005
1.1369	323.78	-0.11272	17.613	2.8146e+005	4.7212e-005	94088	288.29	0.0023005	0.83791	1.79e-005	0	0	0	0	0	3.7611e-006	-2.5581	3.1351	0.051109
1.1365	324.04	0.14754	17.248	2.8136e+005	4.7281e-005	94015	288.18	0.00072965	0.83902	1.7895e-005	0	0	0	0	0	3.7788e-006	-2.4353	3.2689	0.22581
1.1367	324.65	0.074569	17.429	2.8158e+005	4.7191e-005	94032	288.18	0.0010939	0.84048	1.7895e-005	0	0	0	0	0	3.7543e-006	-1.2261	2.3737	-0.023362
1.1367	324.51	0.12253	17.477	2.8155e+005	4.7184e-005	94038	288.21	0.0012352	0.8401	1.7896e-005	0	0	0	0	0	3.7514e-006	-1.2299	2.3658	8.888e-006
1.1366	324.66	0.11874	17.526	2.8157e+005	4.7175e-005	94027	288.18	0.0010021	0.84053	1.7894e-005	0	0	0	0	0	3.7491e-006	-1.2261	2.3737	0.02338
1.1413	327.21	-0.28381	17.675	2.8339e+005	4.6774e-005	94541	288.57	0.012085	0.8431	1.7913e-005	0	0	0	0	0	3.6755e-006	-2.5896	3.2111	5.7024e-006
1.1358	324.46	0.92432	18.033	2.8136e+005	4.7256e-005	93952	288.15	-0.00063181	0.84073	1.7893e-005	0	0	0	0	0	3.7645e-006	-0.040782	2.2977	0
1.1356	323.64	0.82109	17.592	2.8125e+005	4.7387e-005	94000	288.36	0.00041025	0.83842	1.7903e-005	0	0	0	0	0	3.7947e-006	-0.70074	2.9828	0
1.1355	323.53	0.84611	17.597	2.8122e+005	4.7399e-005	93995	288.37	0.00029925	0.83822	1.7904e-005	0	0	0	0	0	3.7965e-006	-0.62528	3.034	0
1.1359	323.89	0.53724	17.515	2.8128e+005	4.7533e-005	93988	288.24	0.00015744	0.839	1.7897e-005	0	0	0	0	0	3.8469e-006	-0.57552	2.9157	0.21558
1.1374	323.92	0.52928	17.433	2.8156e+005	4.7311e-005	94119	288.27	0.0029708	0.83794	1.7899e-005	0	0	0	0	0	3.7974e-006	-0.36797	2.2978	-1.101
1.1369	324.03	0.16161	17.311	2.8147e+005	4.7284e-005	94065	288.22	0.0018191	0.83861	1.7897e-005	0	0	0	0	0	3.7845e-006	-1.2307	3.0907	-1.8875
1.1369	324.04	0.16204	17.33	2.8145e+005	4.7282e-005	94057	288.22	0.0016394	0.83869	1.7896e-005	0	0	0	0	0	3.783e-006	-1.1902	3.3408	-1.669
1.1368	324.04	0.14948	17.332	2.8145e+005	4.7281e-005	94056	288.22	0.0016196	0.8387	1.7896e-005	0	0	0	0	0	3.7829e-006	-1.3067	3.2969	-1.6152
1.1371	323.95	0.51138	17.49	2.815e+005	4.73e-005	94088	288.24	0.0023054	0.83826	1.7897e-005	0	0	0	0	0	3.7913e-006	-0.33282	2.4674	-0.96098
